req_id,timestamp,position,compute_demand,max_latency,process_time,allocations,home_room,target_room,type,completed,total_latency,is_success,action,reward
REQ_7882_a,2626.3105724219836,"(23.397404156879155, 82.56671130546482)",28.413076045027292,30,9.869023556329894,{'DCN_14': 28.413076045027292},ACN_0,DCN_14,adas,False,6.768822898791424,True,DCN_14,0.6462354202417151
REQ_7883_a,2627.1696397609953,"(19.399029391371666, 88.51057282752711)",20.0,25,9.561108062657635,{'ACN_0': 20.0},DCN_8,ACN_0,adas,False,4.881952245398766,True,ACN_0,1.0236095509202467
REQ_7884_i,2627.397191993763,"(25.895100723964266, 41.39963078245235)",20.0,30,26.30360265394987,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,3.9214818542227667,True,ACN_0,1.2157036291554466
REQ_7885_i,2627.896881825387,"(24.541790141308603, 41.92904121159968)",15.175009058278592,30,16.372754225690745,{'ACN_0': 15.175009058278592},ACN_0,ACN_0,infotainment,False,3.7064159392388065,True,ACN_0,1.2587168121522385
REQ_7886_i,2627.910837777074,"(26.18248557437341, 42.944556364606434)",15.044613626352675,40,21.13037338257387,{'ACN_0': 15.044613626352675},ACN_0,ACN_0,infotainment,False,3.4108363472275767,True,ACN_0,1.3178327305544846
REQ_7887_i,2628.4572438188106,"(30.772833468175527, 61.21880576505563)",20.0,35,24.723392609936823,{'ACN_0': 20.0},ACN_0,ACN_0,infotainment,False,4.53331708245921,True,ACN_0,1.0933365835081579
REQ_7888_s,2628.6973063391297,"(37.413583343047385, 58.195553546961854)",20.0,15,1.9408523934592223,{'ACN_0': 20.0},ACN_0,ACN_0,safety-critical,False,3.3133101416249526,True,ACN_0,1.3373379716750096
REQ_7889_a,2628.759357961176,"(29.69243440418876, 95.59862362375236)",30.947247194440752,30,10.197121868775465,{'ACN_0': 30.947247194440752},ACN_0,ACN_0,adas,False,6.524611106096895,True,ACN_0,0.6950777787806208
REQ_7890_a,2628.826839640616,"(60.52179884408546, 51.42335375959265)",20.0,30,10.242838934360948,{'DCN_6': 20.0},DCN_14,DCN_6,adas,False,3.2902817164596643,True,DCN_6,1.3419436567080671
REQ_7891_a,2629.2823602690614,"(17.589013942365078, 28.941453896186243)",20.0,30,8.899725664368681,{'ACN_0': 20.0},ACN_0,ACN_0,adas,False,5.108575540911162,True,ACN_0,0.9782848918177676
REQ_7892_s,2629.307695301011,"(15.56181672184594, 23.08462938715237)",20.0,25,1.9771574921557715,{'ACN_0': 20.0},ACN_0,ACN_0,safety-critical,False,5.706794342234818,True,ACN_0,0.8586411315530365
REQ_7893_s,2629.5535358787297,"(35.61623897740263, 46.4121492985204)",21.258622150992732,20,1.9224067320908025,{'DCN_6': 21.258622150992732},ACN_0,DCN_6,safety-critical,False,3.6715353430544386,True,DCN_6,1.265692931389112
REQ_7894_i,2630.11733273292,"(36.50615001362486, 40.94076089166158)",20.0,30,22.031357666731786,{'DCN_6': 20.0},ACN_0,DCN_6,infotainment,False,4.004625981125615,True,DCN_6,1.1990748037748769
REQ_7895_a,2630.5089990146203,"(28.987531800118685, 32.98355303272345)",20.0,30,10.687014545939519,{'DCN_14': 20.0},ACN_0,DCN_14,adas,False,5.217138000668582,True,DCN_14,0.9565723998662836
REQ_7896_i,2630.7404983787537,"(29.523998121934113, 30.764839706884853)",20.0,40,26.621986285839597,{'ACN_0': 20.0},DCN_15,ACN_0,infotainment,False,4.5430723548772125,True,ACN_0,1.0913855290245573
